threshold,precision,recall,f_beta
0.5628432848593071,0.7816711590296496,0.6971153846153846,0.7125307125307124
0.5645151624997117,0.7810810810810811,0.6947115384615384,0.7104228121927236
0.5653223292978864,0.7804878048780488,0.6923076923076923,0.7083128381701917
0.5657061073550886,0.782608695652174,0.6923076923076923,0.7086614173228346
0.5657834264109095,0.782016348773842,0.6899038461538461,0.706548498276711
0.5666533873578723,0.7814207650273224,0.6875,0.7044334975369457
0.5689488060773374,0.7808219178082192,0.6850961538461539,0.7023164120256283
0.5690372801628167,0.7802197802197802,0.6826923076923077,0.7001972386587771
0.5700078312772235,0.7823691460055097,0.6826923076923077,0.7005426739023186
0.5702705554215602,0.7845303867403315,0.6826923076923077,0.7008884501480751
0.5756970919035984,0.7839335180055401,0.6802884615384616,0.6987654320987654
0.5787543519419587,0.7833333333333333,0.6778846153846154,0.6966403162055337
0.5797156932351093,0.7827298050139275,0.6754807692307693,0.69451309935739
0.5807174446980404,0.7821229050279329,0.6730769230769231,0.692383778437191
0.5808651051472731,0.7815126050420168,0.6706730769230769,0.6902523503216228
0.5815816945910782,0.7808988764044944,0.6682692307692307,0.6881188118811881
0.5828670756548451,0.7830985915492957,0.6682692307692307,0.6884596334819216
0.5830992048646226,0.7853107344632768,0.6682692307692307,0.6888007928642219
0.5837994485653023,0.7875354107648725,0.6682692307692307,0.6891422905304907
0.5842580737833202,0.7869318181818182,0.6658653846153846,0.6870039682539683
0.5849477282398126,0.7863247863247863,0.6634615384615384,0.684863523573201
0.5853873993790305,0.7857142857142857,0.6610576923076923,0.682720953326713
0.5856062043676055,0.7851002865329513,0.6586538461538461,0.6805762543467461
0.5858600145758333,0.7873563218390804,0.6586538461538461,0.6809145129224652
0.5874048005650067,0.7896253602305475,0.6586538461538461,0.6812531079065142
